timestamp,EAR,MAR,fatigue_score,emotion,phone_detected,lane_drift_probability
2026-04-02 21:48:02.540783,0.204,0.003,0,neutral,False,0
2026-04-02 21:48:02.695547,0.206,0.008,40,neutral,False,0
2026-04-02 21:48:02.810635,0.223,0.0,40,neutral,False,0
2026-04-02 21:48:03.202822,0.243,0.005,40,neutral,False,0
2026-04-02 21:48:03.540846,0.259,0.001,40,neutral,False,0
2026-04-02 21:48:03.917841,0.32,0.005,0,neutral,False,0
2026-04-02 21:48:04.061198,0.299,0.01,40,neutral,False,0
2026-04-02 21:48:04.235869,0.273,0.06,0,neutral,False,0
2026-04-02 21:48:04.449484,0.29,0.039,0,neutral,False,0
2026-04-02 21:48:04.868457,0.283,0.009,0,neutral,False,0
2026-04-02 21:48:05.215687,0.282,0.009,0,neutral,False,0
2026-04-02 21:48:05.348695,0.279,0.04,0,neutral,False,0
2026-04-02 21:48:05.504677,0.286,0.01,40,neutral,False,0
2026-04-02 21:48:05.755933,0.29,0.064,40,neutral,False,0
2026-04-02 21:48:05.977925,0.295,0.002,40,neutral,False,0
2026-04-02 21:48:06.349201,0.282,0.004,40,neutral,False,0
2026-04-02 21:48:06.978516,0.262,0.266,40,neutral,False,0
2026-04-02 21:48:07.140096,0.271,0.21,0,neutral,False,0
2026-04-02 21:48:07.321158,0.257,0.188,40,neutral,False,0
2026-04-02 21:48:07.546844,0.256,0.144,40,neutral,False,0
2026-04-02 21:48:07.746906,0.268,0.104,40,neutral,False,0
2026-04-02 21:48:08.239051,0.275,0.029,40,neutral,False,0
2026-04-02 21:48:08.671,0.26,0.004,40,neutral,False,0
2026-04-02 21:48:08.841394,0.25,0.005,40,neutral,False,0
2026-04-02 21:48:09.077436,0.271,0.006,40,neutral,False,0
2026-04-02 21:48:09.264375,0.263,0.002,40,neutral,False,0
2026-04-02 21:48:09.440517,0.281,0.009,0,neutral,False,0
2026-04-02 21:48:09.850640,0.281,0.002,0,neutral,False,0
2026-04-02 21:48:10.276254,0.213,0.005,40,neutral,False,0
2026-04-02 21:48:10.445789,0.182,0.004,40,neutral,False,25
2026-04-02 21:48:10.625798,0.172,0.008,40,neutral,False,25
2026-04-02 21:48:10.760980,0.154,0.005,40,neutral,False,25
2026-04-02 21:48:10.934783,0.254,0.005,0,neutral,False,0
2026-04-02 21:48:11.357235,0.263,0.007,40,neutral,False,0
2026-04-02 21:48:11.695427,0.283,0.008,40,neutral,False,0
2026-04-02 21:48:11.835900,0.284,0.008,40,neutral,False,0
2026-04-02 21:48:11.993627,0.269,0.005,40,neutral,False,0
2026-04-02 22:01:15.910777,0.265,0.022,0,fear,False,0
2026-04-02 22:01:16.047769,0.266,0.008,0,fear,False,0
2026-04-02 22:01:16.174798,0.245,0.003,0,fear,False,0
2026-04-02 22:01:16.374805,0.256,0.004,0,fear,False,0
2026-04-02 22:01:16.514023,0.242,0.005,0,fear,False,0
2026-04-02 22:01:17.322185,0.236,0.011,40,fear,False,0
2026-04-02 22:01:17.807084,0.247,0.003,40,neutral,False,0
2026-04-02 22:01:18.024495,0.255,0.005,40,neutral,False,0
2026-04-02 22:01:18.334660,0.256,0.008,40,neutral,False,0
2026-04-02 22:01:18.526814,0.267,0.016,40,neutral,False,0
2026-04-02 22:01:18.735544,0.263,0.004,0,neutral,False,0
2026-04-02 22:01:19.212113,0.254,0.008,40,neutral,False,0
2026-04-02 22:01:19.979790,0.264,0.003,40,neutral,False,0
2026-04-02 22:01:20.128139,0.235,0.004,40,neutral,False,0
2026-04-02 22:01:20.350074,0.245,0.01,40,neutral,False,0
2026-04-02 22:01:20.508327,0.239,0.005,40,neutral,False,0
2026-04-02 22:01:20.801153,0.27,0.04,0,neutral,False,0
2026-04-02 22:01:21.361608,0.262,0.004,0,neutral,False,0
2026-04-02 22:01:21.785838,0.286,0.001,0,neutral,False,0
2026-04-02 22:01:21.975298,0.259,0.004,0,neutral,False,0
2026-04-02 22:01:22.163219,0.255,0.005,0,neutral,False,0
2026-04-02 22:01:22.411914,0.263,0.006,0,neutral,False,0
2026-04-02 22:01:22.726379,0.283,0.013,0,neutral,False,0
2026-04-02 22:01:23.170622,0.279,0.002,0,neutral,False,0
2026-04-02 22:01:23.821889,0.29,0.003,40,neutral,False,0
2026-04-02 22:01:23.959362,0.285,0.008,40,neutral,False,0
2026-04-02 22:01:24.116362,0.269,0.012,0,neutral,False,0
2026-04-02 22:01:24.276374,0.282,0.005,0,neutral,False,0
2026-04-02 22:01:24.474457,0.284,0.002,0,neutral,False,0
2026-04-02 22:01:24.894335,0.278,0.002,0,neutral,False,0
2026-04-02 22:01:25.300529,0.271,0.004,40,neutral,False,0
2026-04-02 22:01:25.440080,0.268,0.002,0,neutral,False,0
2026-04-02 22:01:25.625866,0.28,0.005,0,neutral,False,0
2026-04-02 22:01:25.771240,0.282,0.003,0,neutral,False,0
2026-04-02 22:01:25.976646,0.272,0.006,40,neutral,False,0
2026-04-02 22:01:26.379693,0.288,0.005,40,neutral,False,0
2026-04-02 22:01:26.838275,0.281,0.002,40,neutral,False,0
2026-04-02 22:01:27.074992,0.278,0.003,0,neutral,False,0
2026-04-02 22:01:27.247387,0.059,0.004,40,neutral,False,25
2026-04-02 22:01:27.474566,0.038,0.003,40,neutral,False,25
2026-04-02 22:01:27.635134,0.083,0.004,40,neutral,False,25
2026-04-02 22:01:28.056103,0.06,0.003,40,neutral,False,25
2026-04-02 22:01:28.556453,0.044,0.005,40,neutral,False,25
2026-04-02 22:01:28.742271,0.045,0.002,40,neutral,False,25
2026-04-02 22:01:28.919362,0.07,0.004,40,neutral,False,25
2026-04-02 22:01:29.081368,0.06,0.001,40,neutral,False,25
2026-04-02 22:01:29.248797,0.062,0.002,40,neutral,False,25
2026-04-02 22:01:29.689571,0.089,0.005,40,neutral,False,25
2026-04-02 22:01:30.287790,0.269,0.002,0,neutral,False,0
2026-04-02 22:01:30.455143,0.275,0.006,0,neutral,False,0
2026-04-02 22:01:30.635488,0.282,0.004,0,neutral,False,0
2026-04-02 22:01:30.795406,0.276,0.005,0,neutral,False,0
2026-04-02 22:01:30.982126,0.091,0.001,40,neutral,False,25
2026-04-02 22:01:31.380368,0.257,0.001,0,neutral,False,0
2026-04-02 22:01:31.889584,0.377,0.09,40,neutral,False,0
2026-04-02 22:01:32.054674,0.241,0.103,0,neutral,False,0
2026-04-02 22:01:32.187269,0.209,0.075,0,neutral,False,0
2026-04-02 22:01:32.397040,0.315,0.056,40,neutral,False,0
2026-04-02 22:01:32.548325,0.291,0.005,0,neutral,False,0
2026-04-02 22:01:33.003076,0.241,0.071,0,neutral,False,0
2026-04-02 22:01:33.405141,0.297,0.008,0,neutral,False,0
2026-04-02 22:01:33.562533,0.287,0.006,0,neutral,False,0
2026-04-02 22:01:33.696458,0.282,0.007,40,neutral,False,0
2026-04-02 22:01:33.899896,0.274,0.021,0,neutral,False,0
2026-04-02 22:01:34.053309,0.265,0.003,40,neutral,False,0
2026-04-02 22:01:34.489096,0.278,0.006,0,neutral,False,0
2026-04-02 22:01:34.900819,0.28,0.005,0,neutral,False,0
2026-04-02 22:01:35.052289,0.284,0.004,0,neutral,False,0
2026-04-02 22:01:35.198927,0.295,0.003,0,neutral,False,0
2026-04-02 22:01:35.391517,0.294,0.004,0,neutral,False,0
2026-04-02 22:01:35.543812,0.303,0.005,40,neutral,False,0
2026-04-02 22:01:35.969103,0.295,0.004,0,neutral,False,0
2026-04-02 22:01:36.564537,0.292,0.003,0,neutral,False,0
2026-04-02 22:01:36.783991,0.293,0.003,0,neutral,False,0
2026-04-02 22:01:36.946638,0.308,0.003,0,neutral,False,0
2026-04-02 22:01:37.096158,0.3,0.004,0,neutral,False,0
2026-04-02 22:01:37.232645,0.308,0.002,0,neutral,False,0
2026-04-02 22:01:37.683491,0.313,0.004,0,neutral,True,20
2026-04-02 22:01:38.158629,0.295,0.002,0,neutral,True,20
2026-04-02 22:01:38.339258,0.297,0.003,0,neutral,True,20
2026-04-02 22:01:38.517401,0.302,0.003,0,neutral,True,20
2026-04-02 22:01:38.708134,0.285,0.006,0,neutral,True,20
2026-04-02 22:01:38.912267,0.281,0.004,0,neutral,True,20
2026-04-02 22:01:39.386381,0.14,0.007,40,neutral,False,25
2026-04-02 22:01:39.907850,0.335,0.109,0,sad,False,0
2026-04-02 22:01:40.105553,0.328,0.009,40,sad,False,0
2026-04-02 22:01:40.271009,0.314,0.007,40,sad,False,0
2026-04-02 22:01:40.430291,0.317,0.005,0,sad,False,0
2026-04-02 22:01:40.591686,0.323,0.01,0,sad,False,0
2026-04-02 22:01:41.051045,0.312,0.002,40,sad,False,0
2026-04-02 22:01:41.511864,0.197,0.017,0,happy,False,0
2026-04-02 22:01:41.683080,0.202,0.006,0,happy,False,0
2026-04-02 22:01:41.878202,0.255,0.003,40,happy,False,0
2026-04-02 22:01:42.064210,0.278,0.001,40,happy,False,0
2026-04-02 22:01:42.279159,0.235,0.002,0,happy,False,0
2026-04-02 22:01:42.747309,0.244,0.008,40,happy,False,0
2026-04-02 22:01:43.638422,0.262,0.004,40,neutral,False,0
2026-04-02 22:01:43.906187,0.253,0.007,0,neutral,False,0
2026-04-02 22:01:44.068438,0.239,0.007,40,neutral,False,0
2026-04-02 22:01:44.217502,0.247,0.013,40,neutral,False,0
2026-04-02 22:01:44.361351,0.279,0.01,40,neutral,False,0
2026-04-02 22:01:44.747042,0.282,0.139,0,neutral,False,0
2026-04-02 22:01:45.206575,0.249,0.027,40,neutral,False,0
2026-04-02 22:01:45.353417,0.249,0.027,0,neutral,False,0
2026-04-02 22:01:45.545056,0.267,0.007,40,neutral,False,0
2026-04-02 22:01:45.716923,0.271,0.093,40,neutral,False,0
2026-04-02 22:01:45.851104,0.276,0.009,40,neutral,False,0
2026-04-02 22:01:46.237072,0.275,0.01,40,neutral,False,0
2026-04-02 22:01:46.713110,0.285,0.01,40,neutral,False,0
2026-04-02 22:01:46.887767,0.266,0.007,40,neutral,False,0
2026-04-02 22:01:47.021363,0.28,0.005,40,neutral,False,0
2026-04-02 22:01:47.235653,0.269,0.003,40,neutral,False,0
2026-04-02 22:01:47.399163,0.244,0.007,40,neutral,False,0
2026-04-02 22:01:47.922629,0.259,0.017,40,neutral,False,0
2026-04-02 22:01:48.338911,0.27,0.024,40,neutral,False,0
2026-04-02 22:01:48.482953,0.263,0.008,40,neutral,False,0
2026-04-02 22:01:48.646563,0.275,0.013,40,neutral,False,0
2026-04-02 22:01:48.829851,0.282,0.01,40,neutral,False,0
2026-04-02 22:01:48.971461,0.287,0.017,40,neutral,False,0
2026-04-02 22:01:49.474401,0.272,0.007,40,neutral,False,0
2026-04-02 22:01:50.170109,0.209,0.003,0,neutral,False,0
2026-04-02 22:47:14.732881,0.252,0.003,0,sad,False,0
2026-04-02 22:47:15.005700,0.244,0.133,0,sad,False,0
2026-04-02 22:47:15.246375,0.246,0.002,0,sad,False,0
2026-04-02 22:47:15.462946,0.238,0.004,0,sad,False,0
2026-04-02 22:47:15.680389,0.237,0.005,0,sad,False,0
2026-04-02 22:47:16.402272,0.24,0.004,40,sad,False,0
2026-04-02 22:47:16.947224,0.253,0.003,40,neutral,False,0
2026-04-02 22:47:17.172168,0.251,0.001,0,neutral,False,0
2026-04-02 22:47:17.351262,0.258,0.003,40,neutral,False,0
2026-04-02 22:47:17.613526,0.246,0.001,40,neutral,False,0
2026-04-02 22:47:17.864358,0.234,0.002,40,neutral,False,0
2026-04-02 22:47:18.497204,0.252,0.008,40,neutral,False,0
2026-04-02 22:47:19.265066,0.251,0.004,40,neutral,False,0
2026-04-02 22:47:19.489366,0.246,0.002,40,neutral,False,0
2026-04-02 22:47:19.875037,0.283,0.002,0,neutral,False,0
2026-04-02 22:47:20.144175,0.248,0.005,40,neutral,False,0
2026-04-02 22:47:20.432589,0.242,0.003,40,neutral,False,0
2026-04-02 22:47:21.017233,0.241,0.003,40,neutral,False,0
2026-04-02 22:47:21.702497,0.246,0.002,40,neutral,False,0
2026-04-02 22:47:21.865198,0.251,0.004,0,neutral,False,0
2026-04-02 22:47:22.076822,0.265,0.004,40,neutral,False,0
2026-04-02 22:47:22.257164,0.282,0.003,0,neutral,False,0
2026-04-02 22:47:22.431274,0.266,0.004,40,neutral,False,0
2026-04-02 22:47:22.997337,0.284,0.001,40,neutral,False,0
2026-04-02 22:47:23.824826,0.253,0.005,0,neutral,False,0
2026-04-02 22:47:23.998828,0.27,0.006,0,neutral,False,0
2026-04-02 22:47:24.170191,0.283,0.002,40,neutral,False,0
2026-04-02 22:47:24.332333,0.267,0.004,0,neutral,False,0
2026-04-02 22:47:24.489925,0.264,0.002,40,neutral,False,0
2026-04-02 22:47:24.940528,0.264,0.003,0,neutral,False,0
2026-04-02 22:47:25.426889,0.276,0.002,40,neutral,False,0
2026-04-02 22:47:25.592408,0.152,0.002,40,neutral,False,25
2026-04-02 22:47:25.744110,0.083,0.002,40,neutral,False,25
2026-04-02 22:47:25.940816,0.061,0.001,40,neutral,False,25
2026-04-02 22:47:26.124086,0.069,0.003,40,neutral,False,25
2026-04-02 22:47:26.644906,0.068,0.004,40,neutral,False,25
2026-04-02 22:47:27.350097,0.051,0.003,40,neutral,False,25
2026-04-02 22:47:27.574225,0.101,0.003,40,neutral,False,25
2026-04-02 22:47:27.974599,0.075,0.004,40,neutral,False,25
2026-04-02 22:47:28.271094,0.255,0.002,0,neutral,False,0
2026-04-02 22:47:28.689532,0.274,0.003,0,neutral,False,0
2026-04-02 22:47:29.433646,0.297,0.006,20,neutral,False,20
2026-04-02 22:47:30.023567,0.216,0.091,20,neutral,False,20
2026-04-02 22:47:30.237347,0.197,0.109,20,neutral,False,20
2026-04-02 22:47:30.460594,0.195,0.09,60,neutral,False,20
2026-04-02 22:47:30.711544,0.193,0.059,60,neutral,False,20
2026-04-02 22:47:30.931259,0.188,0.073,20,neutral,False,20
2026-04-02 22:47:31.681158,0.248,0.011,20,neutral,False,20
2026-04-02 22:47:32.568231,0.259,0.005,0,neutral,False,0
2026-04-02 22:47:32.779866,0.171,0.002,40,neutral,False,25
2026-04-02 22:47:32.971091,0.247,0.001,0,neutral,False,0
2026-04-02 22:47:33.183336,0.249,0.002,0,neutral,False,0
2026-04-02 22:47:33.371700,0.262,0.006,40,neutral,False,0
2026-04-02 22:47:33.875995,0.251,0.003,40,neutral,False,0
2026-04-02 22:47:34.389191,0.274,0.001,40,neutral,False,0
2026-04-02 22:47:34.593427,0.274,0.002,0,neutral,False,0
2026-04-02 22:47:34.796347,0.266,0.001,0,neutral,False,0
2026-04-02 22:47:34.995552,0.264,0.001,40,neutral,False,0
2026-04-02 22:47:35.147131,0.257,0.003,40,neutral,False,0
2026-04-02 22:47:35.736673,0.261,0.001,40,neutral,False,0
2026-04-02 22:47:36.295301,0.249,0.008,0,neutral,False,0
2026-04-02 22:47:36.565924,0.256,0.005,0,neutral,False,0
2026-04-02 22:47:36.775466,0.259,0.009,0,neutral,False,0
2026-04-02 22:47:37.012083,0.261,0.011,40,neutral,False,0
2026-04-02 22:47:37.196165,0.27,0.022,0,neutral,False,0
2026-04-02 22:47:37.743348,0.264,0.021,0,neutral,False,0
2026-04-02 22:47:38.330453,0.227,0.013,0,neutral,False,0
2026-04-02 22:47:38.551111,0.253,0.116,40,neutral,False,0
2026-04-02 22:47:38.730248,0.256,0.007,0,neutral,False,0
2026-04-02 22:47:38.933225,0.257,0.041,0,neutral,False,0
2026-04-02 22:47:39.169978,0.251,0.031,0,neutral,False,0
2026-04-02 22:47:39.663473,0.267,0.011,40,neutral,False,0
2026-04-02 22:47:40.487001,0.263,0.009,0,neutral,False,0
2026-04-02 22:47:40.772733,0.275,0.007,0,neutral,False,0
2026-04-02 22:47:40.992549,0.274,0.016,40,neutral,False,0
2026-04-02 22:47:41.223915,0.273,0.006,0,neutral,False,0
2026-04-02 22:47:41.408915,0.28,0.01,0,neutral,False,0
2026-04-02 22:47:41.943952,0.268,0.01,0,neutral,False,0
2026-04-02 22:47:42.493434,0.285,0.017,40,neutral,False,0
2026-04-02 22:47:42.683175,0.297,0.007,0,neutral,False,0
2026-04-02 22:47:42.921398,0.296,0.022,0,neutral,False,0
2026-04-02 22:47:43.125046,0.291,0.018,0,neutral,False,0
2026-04-02 22:47:43.317612,0.247,0.025,0,neutral,False,0
2026-04-02 22:47:43.818501,0.277,0.003,0,neutral,False,0
2026-04-02 22:47:44.381981,0.299,0.002,40,neutral,False,0
2026-04-02 22:47:44.559884,0.308,0.003,0,neutral,False,0
2026-04-02 22:47:44.729097,0.31,0.003,40,neutral,False,0
2026-04-02 22:47:44.892141,0.311,0.005,0,neutral,False,0
2026-04-02 22:47:45.072289,0.283,0.033,0,neutral,False,0
2026-04-02 22:47:45.570948,0.257,0.002,0,neutral,False,0
2026-04-02 22:47:46.080150,0.292,0.001,0,neutral,False,0
2026-04-02 22:47:46.353159,0.29,0.001,0,neutral,False,0
2026-04-02 22:47:46.515517,0.302,0.003,0,neutral,False,0
2026-04-02 22:47:46.681152,0.29,0.001,40,neutral,False,0
2026-04-02 22:47:46.871074,0.274,0.007,0,neutral,False,0
2026-04-02 22:47:47.624207,0.281,0.003,0,neutral,False,0
2026-04-02 22:47:48.346713,0.289,0.002,0,neutral,False,0
2026-04-02 22:47:48.546313,0.299,0.003,40,neutral,False,0
2026-04-02 22:47:48.719203,0.285,0.006,0,neutral,False,0
2026-04-02 22:47:48.880739,0.3,0.004,0,neutral,False,0
2026-04-02 22:47:49.032301,0.286,0.01,0,neutral,False,0
2026-04-02 22:47:49.521017,0.29,0.004,0,neutral,False,0
2026-04-02 22:47:50.023348,0.296,0.003,0,neutral,False,0
2026-04-02 22:47:50.232618,0.286,0.005,40,neutral,False,0
2026-04-02 22:47:50.435429,0.305,0.002,0,neutral,False,0
2026-04-02 22:47:50.617638,0.292,0.004,0,neutral,False,0
2026-04-02 22:47:50.867828,0.292,0.002,0,neutral,False,0
2026-04-02 22:47:51.286233,0.304,0.003,40,neutral,False,0
2026-04-02 22:47:51.755316,0.276,0.003,0,neutral,False,0
2026-04-02 22:47:51.928483,0.257,0.002,0,neutral,False,0
2026-04-02 22:47:52.130810,0.28,0.042,40,neutral,False,0
2026-04-02 22:47:52.346889,0.306,0.142,20,neutral,False,20
2026-04-02 22:47:52.577374,0.33,0.002,40,neutral,False,0
2026-04-02 22:47:53.056934,0.315,0.005,0,neutral,True,20
2026-04-02 22:47:53.617089,0.299,0.003,40,sad,True,20
2026-04-02 22:47:53.785489,0.319,0.005,0,sad,True,20
2026-04-02 22:47:53.953459,0.309,0.009,0,sad,True,20
2026-04-02 22:47:54.129438,0.289,0.002,0,sad,True,20
2026-04-02 22:47:54.305523,0.247,0.001,0,sad,True,20
2026-04-02 22:47:54.809411,0.27,0.004,0,sad,False,0
2026-04-02 22:47:55.398324,0.29,0.003,40,neutral,False,0
2026-04-02 22:47:55.609949,0.291,0.001,0,neutral,False,0
2026-04-02 22:47:55.848535,0.297,0.001,0,neutral,False,0
2026-04-02 22:47:56.018534,0.292,0.002,40,neutral,False,0
2026-04-02 22:47:56.179576,0.297,0.001,40,neutral,False,0
2026-04-02 22:47:56.667370,0.293,0.003,0,neutral,True,20
2026-04-02 22:47:57.227620,0.289,0.003,40,neutral,True,20
2026-04-02 22:47:57.399806,0.288,0.005,40,neutral,True,20
2026-04-02 22:47:57.588613,0.294,0.001,40,neutral,True,20
2026-04-02 22:47:57.847703,0.289,0.003,40,neutral,True,20
2026-04-02 22:47:58.045639,0.125,0.001,40,neutral,True,45
2026-04-02 22:47:58.534575,0.25,0.004,0,neutral,False,0
2026-04-02 22:48:02.161412,0.116,0.001,40,neutral,False,25
2026-04-02 22:48:02.389377,0.207,0.003,40,neutral,False,0
2026-04-02 22:48:02.538320,0.275,0.003,0,neutral,False,0
2026-04-02 22:48:02.767147,0.251,0.003,0,neutral,False,0
2026-04-02 22:48:02.946542,0.235,0.005,0,neutral,False,0
2026-04-02 22:48:03.459838,0.246,0.008,0,neutral,False,0
2026-04-02 22:48:04.059466,0.282,0.005,0,neutral,False,0
2026-04-02 22:48:04.331051,0.272,0.004,0,neutral,False,0
2026-04-02 22:48:04.795458,0.291,0.01,40,neutral,False,0
2026-04-02 22:48:04.981911,0.282,0.004,40,neutral,False,0
2026-04-02 22:48:05.224061,0.285,0.003,0,neutral,False,0
2026-04-02 22:48:05.679152,0.288,0.003,0,neutral,False,0
2026-04-02 22:48:06.389888,0.299,0.002,0,neutral,False,0
2026-04-02 22:48:06.674051,0.283,0.002,40,neutral,False,0
2026-04-02 22:48:06.834765,0.288,0.003,0,neutral,False,0
2026-04-02 22:48:06.991454,0.289,0.006,40,neutral,False,0
2026-04-02 22:48:07.222284,0.289,0.002,40,neutral,False,0
2026-04-02 22:48:07.709840,0.284,0.002,0,neutral,False,0
2026-04-02 22:48:08.185239,0.309,0.002,0,fear,False,0
2026-04-02 22:48:08.451127,0.283,0.003,0,fear,False,0
2026-04-02 22:48:08.673295,0.219,0.015,0,fear,False,0
2026-04-02 22:48:08.860402,0.27,0.001,0,fear,False,0
2026-04-02 22:48:09.197037,0.281,0.001,0,fear,False,0
2026-04-02 22:48:09.828936,0.308,0.001,0,fear,True,20
2026-04-02 22:48:10.372883,0.299,0.004,0,neutral,True,20
2026-04-02 22:48:10.528679,0.29,0.001,0,neutral,True,20
2026-04-02 22:48:10.701148,0.3,0.0,0,neutral,True,20
2026-04-02 22:48:10.857107,0.306,0.003,0,neutral,True,20
2026-04-02 22:48:11.066320,0.303,0.02,0,neutral,True,20
2026-04-02 22:48:11.593462,0.289,0.015,0,neutral,True,20
2026-04-02 22:48:12.046227,0.303,0.004,0,neutral,True,20
2026-04-02 22:48:12.227402,0.297,0.003,0,neutral,True,20
2026-04-02 22:48:12.412626,0.294,0.003,40,neutral,True,20
2026-04-02 22:48:12.616161,0.26,0.004,0,neutral,True,20
2026-04-02 22:48:12.802280,0.277,0.005,0,neutral,True,20
2026-04-02 22:48:13.305222,0.283,0.006,0,neutral,False,0
2026-04-02 22:48:13.968683,0.107,0.001,40,neutral,False,25
2026-04-02 22:48:14.222255,0.098,0.002,40,neutral,False,25
2026-04-02 22:48:14.397296,0.123,0.005,40,neutral,False,25
2026-04-02 22:48:14.602999,0.091,0.001,40,neutral,False,25
2026-04-02 22:48:15.004655,0.112,0.003,40,neutral,False,25
2026-04-02 22:48:15.612360,0.157,0.002,40,neutral,False,25
2026-04-02 22:48:16.096212,0.196,0.0,40,neutral,False,0
2026-04-02 22:48:16.360268,0.195,0.003,0,neutral,False,0
2026-04-02 22:48:16.521143,0.248,0.003,0,neutral,False,0
2026-04-02 22:48:16.683727,0.243,0.003,0,neutral,False,0
2026-04-02 22:48:16.885399,0.261,0.004,40,neutral,False,0
2026-04-02 22:48:17.444234,0.248,0.003,40,neutral,False,0
2026-04-02 22:48:17.966359,0.201,0.002,0,neutral,False,0
2026-04-02 22:48:18.134420,0.196,0.001,40,neutral,False,0
2026-04-02 22:48:18.325482,0.227,0.003,0,neutral,False,0
2026-04-02 22:48:18.511730,0.34,0.002,40,neutral,False,0
2026-04-02 22:48:18.726867,0.365,0.004,0,neutral,False,0
2026-04-02 22:48:19.127594,0.373,0.005,0,neutral,False,0
2026-04-02 22:48:19.638728,0.377,0.004,40,neutral,False,0
2026-04-02 22:48:19.813471,0.376,0.003,0,neutral,False,0
2026-04-02 22:48:20.370919,0.366,0.002,40,neutral,False,0
2026-04-02 22:48:20.591322,0.359,0.004,0,neutral,False,0
2026-04-02 22:48:20.777379,0.299,0.016,0,neutral,False,0
2026-04-02 22:48:21.238332,0.267,0.005,0,neutral,False,0
2026-04-02 22:48:21.920424,0.277,0.003,0,neutral,False,0
2026-04-02 22:48:22.175491,0.291,0.001,0,neutral,False,0
2026-04-02 22:48:22.435137,0.296,0.003,40,neutral,False,0
2026-04-02 22:48:22.724459,0.299,0.003,0,neutral,False,0
2026-04-02 22:48:22.959397,0.271,0.002,0,neutral,False,0
2026-04-02 22:48:23.469093,0.283,0.001,0,neutral,False,0
2026-04-02 22:48:23.969834,0.287,0.002,0,angry,False,0
2026-04-02 22:48:24.146286,0.298,0.005,0,angry,False,0
2026-04-02 22:48:24.416637,0.294,0.002,0,angry,False,0
2026-04-02 22:48:24.668339,0.201,0.002,0,angry,False,0
2026-04-02 22:48:24.875176,0.248,0.001,40,angry,False,0
2026-04-02 22:48:25.507578,0.159,0.003,40,angry,False,25
2026-04-02 22:48:26.117809,0.267,0.002,40,neutral,False,0
2026-04-02 22:48:26.353157,0.267,0.006,0,neutral,False,0
2026-04-02 22:48:26.584405,0.26,0.001,40,neutral,False,0
2026-04-02 22:48:26.787800,0.236,0.003,0,neutral,False,0
2026-04-02 22:48:26.975086,0.245,0.003,40,neutral,False,0
2026-04-02 22:48:27.554450,0.262,0.003,0,neutral,False,0
2026-04-02 22:48:28.184661,0.302,0.006,0,neutral,False,0
2026-04-02 22:48:28.367348,0.289,0.005,0,neutral,False,0
2026-04-02 22:48:28.712435,0.29,0.004,0,neutral,False,0
2026-04-02 22:48:28.968352,0.295,0.003,0,neutral,False,0
2026-04-02 22:48:29.166400,0.299,0.005,40,neutral,False,0
2026-04-02 22:48:29.658015,0.236,0.003,0,neutral,False,0
2026-04-02 22:48:30.435817,0.287,0.003,40,neutral,False,0
2026-04-02 22:48:30.764327,0.296,0.002,40,neutral,False,0
2026-04-02 22:48:31.319133,0.292,0.001,0,neutral,False,0
2026-04-02 22:48:31.715349,0.274,0.002,0,neutral,False,0
2026-04-02 22:48:32.124704,0.282,0.002,40,neutral,False,0
2026-04-02 22:48:32.723158,0.257,0.004,40,neutral,False,0
2026-04-02 22:48:33.352366,0.249,0.006,40,neutral,False,0
2026-04-02 22:48:33.666544,0.27,0.003,40,neutral,False,0
2026-04-02 22:48:34.074375,0.248,0.006,40,neutral,False,0
2026-04-02 22:48:34.543511,0.242,0.005,0,neutral,False,0
2026-04-02 22:48:35.085507,0.27,0.002,0,neutral,False,0
2026-04-02 22:48:35.682712,0.26,0.003,40,neutral,False,0
2026-04-02 22:48:36.610897,0.265,0.004,40,neutral,False,0
2026-04-02 22:48:36.912921,0.268,0.006,40,neutral,False,0
2026-04-02 22:48:37.175060,0.271,0.001,40,neutral,False,0
2026-04-02 22:48:37.538474,0.286,0.003,40,neutral,False,0
2026-04-02 22:48:37.798387,0.275,0.002,40,neutral,False,0
2026-04-02 22:48:38.478065,0.269,0.001,40,neutral,False,0
